2015-Route Départementale-Sur trottoir-2 véhicules frontales-Blessé hospitalisé,14
2015-Route Départementale-Sur trottoir-2 véhicules frontales-Blessé léger,6
2015-Route Départementale-Sur trottoir-2 véhicules frontales-Indemne,16
2015-Route Départementale-Sur trottoir-2 véhicules par l'arrière-Blessé hospitalisé,2
2015-Route Départementale-Sur trottoir-2 véhicules par l'arrière-Blessé léger,2
2015-Route Départementale-Sur trottoir-2 véhicules par l'arrière-Indemne,2
2015-Route Départementale-Sur trottoir-2 véhicules par le côté-Blessé hospitalisé,8
2015-Route Départementale-Sur trottoir-2 véhicules par le côté-Blessé léger,4
2015-Route Départementale-Sur trottoir-2 véhicules par le côté-Indemne,12
2015-Route Départementale-Sur trottoir-3+ véhicules collisions multiples-Blessé léger,6
2015-Route Départementale-Sur trottoir-3+ véhicules collisions multiples-Indemne,9
2015-Route Départementale-Sur trottoir-3+ véhicules en chaîne-Blessé hospitalisé,3
2015-Route Départementale-Sur trottoir-3+ véhicules en chaîne-Indemne,6
2015-Route Départementale-Sur trottoir-Autre collision-Blessé hospitalisé,139
2015-Route Départementale-Sur trottoir-Autre collision-Blessé léger,61
2015-Route Départementale-Sur trottoir-Autre collision-Indemne,77
2015-Route Départementale-Sur trottoir-Autre collision-Tué,37
2015-Route Départementale-Sur trottoir-Sans collision-Blessé hospitalisé,15
2015-Route Départementale-Sur trottoir-Sans collision-Blessé léger,8
2015-Route Départementale-Sur trottoir-Sans collision-Indemne,8
2015-Route Nationale-Inconnu-2 véhicules frontales-Blessé hospitalisé,10
2015-Route Nationale-Inconnu-2 véhicules frontales-Blessé léger,16
2015-Route Nationale-Inconnu-2 véhicules frontales-Indemne,4
2015-Route Nationale-Inconnu-2 véhicules par l'arrière-Blessé hospitalisé,8
2015-Route Nationale-Inconnu-2 véhicules par l'arrière-Blessé léger,12
2015-Route Nationale-Inconnu-2 véhicules par l'arrière-Indemne,14
2015-Route Nationale-Inconnu-2 véhicules par le côté-Blessé hospitalisé,10
2015-Route Nationale-Inconnu-2 véhicules par le côté-Blessé léger,36
2015-Route Nationale-Inconnu-2 véhicules par le côté-Indemne,20
2015-Route Nationale-Inconnu-2 véhicules par le côté-Tué,2
2015-Route Nationale-Inconnu-3+ véhicules collisions multiples-Blessé hospitalisé,6
2015-Route Nationale-Inconnu-3+ véhicules collisions multiples-Blessé léger,12
2015-Route Nationale-Inconnu-3+ véhicules collisions multiples-Indemne,24
2015-Route Nationale-Inconnu-3+ véhicules collisions multiples-Tué,3
2015-Route Nationale-Inconnu-3+ véhicules en chaîne-Blessé hospitalisé,3
2015-Route Nationale-Inconnu-3+ véhicules en chaîne-Indemne,9
2015-Route Nationale-Inconnu-3+ véhicules en chaîne-Tué,3
2015-Route Nationale-Inconnu-Autre collision-Blessé hospitalisé,18
2015-Route Nationale-Inconnu-Autre collision-Blessé léger,8
2015-Route Nationale-Inconnu-Autre collision-Indemne,14
2015-Route Nationale-Inconnu-Autre collision-Tué,3
2015-Route Nationale-Inconnu-Sans collision-Blessé hospitalisé,6
2015-Route Nationale-Inconnu-Sans collision-Blessé léger,8
2015-Route Nationale-Inconnu-Sans collision-Indemne,5
2015-Route Nationale-Inconnu-Sans collision-Tué,2
2015-Route Nationale-Sur accotement-2 véhicules frontales-Blessé hospitalisé,6
2015-Route Nationale-Sur accotement-2 véhicules frontales-Blessé léger,2
2015-Route Nationale-Sur accotement-2 véhicules frontales-Indemne,4
2015-Route Nationale-Sur accotement-2 véhicules par l'arrière-Blessé hospitalisé,4
2015-Route Nationale-Sur accotement-2 véhicules par l'arrière-Blessé léger,2
2015-Route Nationale-Sur accotement-2 véhicules par l'arrière-Indemne,2
2015-Route Nationale-Sur accotement-2 véhicules par l'arrière-Tué,2
2015-Route Nationale-Sur accotement-2 véhicules par le côté-Blessé hospitalisé,2
2015-Route Nationale-Sur accotement-2 véhicules par le côté-Indemne,2
2015-Route Nationale-Sur accotement-3+ véhicules collisions multiples-Blessé hospitalisé,4
2015-Route Nationale-Sur accotement-3+ véhicules collisions multiples-Indemne,16
2015-Route Nationale-Sur accotement-Autre collision-Blessé hospitalisé,88
2015-Route Nationale-Sur accotement-Autre collision-Blessé léger,36
2015-Route Nationale-Sur accotement-Autre collision-Indemne,35
2015-Route Nationale-Sur accotement-Autre collision-Tué,18
2015-Route Nationale-Sur accotement-Sans collision-Blessé hospitalisé,53
2015-Route Nationale-Sur accotement-Sans collision-Blessé léger,30
2015-Route Nationale-Sur accotement-Sans collision-Indemne,19
2015-Route Nationale-Sur accotement-Sans collision-Tué,9
2015-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules frontales-Blessé hospitalisé,14
2015-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules frontales-Indemne,2
2015-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé hospitalisé,6
2015-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé léger,20
2015-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Indemne,6
2015-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Tué,4
2015-Route Nationale-Sur bande d’arrêt d’urgence-3+ véhicules collisions multiples-Blessé léger,6
2015-Route Nationale-Sur bande d’arrêt d’urgence-3+ véhicules collisions multiples-Indemne,3
2015-Route Nationale-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Blessé hospitalisé,3
2015-Route Nationale-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Blessé léger,6
2015-Route Nationale-Sur bande d’arrêt d’urgence-Autre collision-Blessé hospitalisé,7
2015-Route Nationale-Sur bande d’arrêt d’urgence-Autre collision-Blessé léger,4
2015-Route Nationale-Sur bande d’arrêt d’urgence-Autre collision-Indemne,4
2015-Route Nationale-Sur bande d’arrêt d’urgence-Autre collision-Tué,4
2015-Route Nationale-Sur bande d’arrêt d’urgence-Sans collision-Blessé hospitalisé,6
2015-Route Nationale-Sur bande d’arrêt d’urgence-Sans collision-Blessé léger,7
2015-Route Nationale-Sur bande d’arrêt d’urgence-Sans collision-Indemne,4
2015-Route Nationale-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,424
2015-Route Nationale-Sur chaussée-2 véhicules frontales-Blessé léger,270
2015-Route Nationale-Sur chaussée-2 véhicules frontales-Indemne,346
2015-Route Nationale-Sur chaussée-2 véhicules frontales-Tué,148
2015-Route Nationale-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,192
2015-Route Nationale-Sur chaussée-2 véhicules par l'arrière-Blessé léger,352
2015-Route Nationale-Sur chaussée-2 véhicules par l'arrière-Indemne,450
2015-Route Nationale-Sur chaussée-2 véhicules par l'arrière-Tué,22
2015-Route Nationale-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,364
2015-Route Nationale-Sur chaussée-2 véhicules par le côté-Blessé léger,328
2015-Route Nationale-Sur chaussée-2 véhicules par le côté-Indemne,516
2015-Route Nationale-Sur chaussée-2 véhicules par le côté-Tué,26
2015-Route Nationale-Sur chaussée-3+ véhicules collisions multiples-Blessé hospitalisé,362
2015-Route Nationale-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,425
2015-Route Nationale-Sur chaussée-3+ véhicules collisions multiples-Indemne,790
2015-Route Nationale-Sur chaussée-3+ véhicules collisions multiples-Tué,86
2015-Route Nationale-Sur chaussée-3+ véhicules en chaîne-Blessé hospitalisé,165
2015-Route Nationale-Sur chaussée-3+ véhicules en chaîne-Blessé léger,560
2015-Route Nationale-Sur chaussée-3+ véhicules en chaîne-Indemne,717
2015-Route Nationale-Sur chaussée-3+ véhicules en chaîne-Tué,16
2015-Route Nationale-Sur chaussée-Autre collision-Blessé hospitalisé,147
2015-Route Nationale-Sur chaussée-Autre collision-Blessé léger,161
2015-Route Nationale-Sur chaussée-Autre collision-Indemne,172
2015-Route Nationale-Sur chaussée-Autre collision-Tué,41
2015-Route Nationale-Sur chaussée-Sans collision-Blessé hospitalisé,67
2015-Route Nationale-Sur chaussée-Sans collision-Blessé léger,67
2015-Route Nationale-Sur chaussée-Sans collision-Indemne,16
2015-Route Nationale-Sur chaussée-Sans collision-Tué,7
2015-Route Nationale-Sur piste cyclable-2 véhicules par le côté-Blessé léger,2
2015-Route Nationale-Sur piste cyclable-2 véhicules par le côté-Indemne,2
2015-Route Nationale-Sur piste cyclable-Autre collision-Blessé léger,1
2015-Route Nationale-Sur trottoir-Autre collision-Blessé hospitalisé,8
2015-Route Nationale-Sur trottoir-Autre collision-Blessé léger,3
2015-Route Nationale-Sur trottoir-Autre collision-Indemne,2
2015-Route Nationale-Sur trottoir-Autre collision-Tué,3
2015-Route Nationale-Sur trottoir-Sans collision-Blessé hospitalisé,1
2015-Voie Communale-Inconnu-2 véhicules frontales-Blessé hospitalisé,120
2015-Voie Communale-Inconnu-2 véhicules frontales-Blessé léger,176
2015-Voie Communale-Inconnu-2 véhicules frontales-Indemne,234
2015-Voie Communale-Inconnu-2 véhicules frontales-Tué,6
2015-Voie Communale-Inconnu-2 véhicules par l'arrière-Blessé hospitalisé,68
2015-Voie Communale-Inconnu-2 véhicules par l'arrière-Blessé léger,210
2015-Voie Communale-Inconnu-2 véhicules par l'arrière-Indemne,206
2015-Voie Communale-Inconnu-2 véhicules par l'arrière-Tué,4
2015-Voie Communale-Inconnu-2 véhicules par le côté-Blessé hospitalisé,306
2015-Voie Communale-Inconnu-2 véhicules par le côté-Blessé léger,690
2015-Voie Communale-Inconnu-2 véhicules par le côté-Indemne,848
2015-Voie Communale-Inconnu-3+ véhicules collisions multiples-Blessé hospitalisé,51
2015-Voie Communale-Inconnu-3+ véhicules collisions multiples-Blessé léger,75
2015-Voie Communale-Inconnu-3+ véhicules collisions multiples-Indemne,154
2015-Voie Communale-Inconnu-3+ véhicules en chaîne-Blessé hospitalisé,14
2015-Voie Communale-Inconnu-3+ véhicules en chaîne-Blessé léger,116
2015-Voie Communale-Inconnu-3+ véhicules en chaîne-Indemne,118
2015-Voie Communale-Inconnu-Autre collision-Blessé hospitalisé,220
2015-Voie Communale-Inconnu-Autre collision-Blessé léger,356
2015-Voie Communale-Inconnu-Autre collision-Indemne,386
2015-Voie Communale-Inconnu-Autre collision-Tué,21
2015-Voie Communale-Inconnu-Sans collision-Blessé hospitalisé,57
2015-Voie Communale-Inconnu-Sans collision-Blessé léger,64
2015-Voie Communale-Inconnu-Sans collision-Indemne,25
2015-Voie Communale-Inconnu-Sans collision-Tué,10
2015-Voie Communale-Sur accotement-2 véhicules frontales-Blessé hospitalisé,12
2015-Voie Communale-Sur accotement-2 véhicules frontales-Blessé léger,4
2015-Voie Communale-Sur accotement-2 véhicules frontales-Indemne,6
2015-Voie Communale-Sur accotement-2 véhicules frontales-Tué,2
2015-Voie Communale-Sur accotement-2 véhicules par l'arrière-Blessé léger,4
2015-Voie Communale-Sur accotement-2 véhicules par l'arrière-Indemne,6
2015-Voie Communale-Sur accotement-2 véhicules par le côté-Blessé léger,18
2015-Voie Communale-Sur accotement-2 véhicules par le côté-Indemne,6
2015-Voie Communale-Sur accotement-Autre collision-Blessé hospitalisé,207
2015-Voie Communale-Sur accotement-Autre collision-Blessé léger,118
2015-Voie Communale-Sur accotement-Autre collision-Indemne,100
2015-Voie Communale-Sur accotement-Autre collision-Tué,65
2015-Voie Communale-Sur accotement-Sans collision-Blessé hospitalisé,74
2015-Voie Communale-Sur accotement-Sans collision-Blessé léger,53
2015-Voie Communale-Sur accotement-Sans collision-Indemne,25
2015-Voie Communale-Sur accotement-Sans collision-Tué,25
2015-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules frontales-Blessé léger,2
2015-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules frontales-Indemne,2
2015-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé léger,6
2015-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Indemne,4
2015-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé hospitalisé,2
2015-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé léger,2
2015-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Indemne,4
2015-Voie Communale-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Blessé hospitalisé,3
2015-Voie Communale-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Blessé léger,3
2015-Voie Communale-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Indemne,6
2015-Voie Communale-Sur bande d’arrêt d’urgence-Autre collision-Blessé léger,1
2015-Voie Communale-Sur bande d’arrêt d’urgence-Autre collision-Indemne,1
2015-Voie Communale-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,1262
2015-Voie Communale-Sur chaussée-2 véhicules frontales-Blessé léger,2006
2015-Voie Communale-Sur chaussée-2 véhicules frontales-Indemne,2282
2015-Voie Communale-Sur chaussée-2 véhicules frontales-Tué,60
2015-Voie Communale-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,622
2015-Voie Communale-Sur chaussée-2 véhicules par l'arrière-Blessé léger,2592
2015-Voie Communale-Sur chaussée-2 véhicules par l'arrière-Indemne,2852
2015-Voie Communale-Sur chaussée-2 véhicules par l'arrière-Tué,18
2015-Voie Communale-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,2860
2015-Voie Communale-Sur chaussée-2 véhicules par le côté-Blessé léger,6949
2015-Voie Communale-Sur chaussée-2 véhicules par le côté-Indemne,8274
2015-Voie Communale-Sur chaussée-2 véhicules par le côté-Tué,94
2015-Voie Communale-Sur chaussée-3+ véhicules collisions multiples-Blessé hospitalisé,335
2015-Voie Communale-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,1042
2015-Voie Communale-Sur chaussée-3+ véhicules collisions multiples-Indemne,1681
2015-Voie Communale-Sur chaussée-3+ véhicules collisions multiples-Tué,28
2015-Voie Communale-Sur chaussée-3+ véhicules en chaîne-Blessé hospitalisé,157
2015-Voie Communale-Sur chaussée-3+ véhicules en chaîne-Blessé léger,1239
2015-Voie Communale-Sur chaussée-3+ véhicules en chaîne-Indemne,1647
2015-Voie Communale-Sur chaussée-Autre collision-Blessé hospitalisé,2008
2015-Voie Communale-Sur chaussée-Autre collision-Blessé léger,3318
2015-Voie Communale-Sur chaussée-Autre collision-Indemne,4000
2015-Voie Communale-Sur chaussée-Autre collision-Tué,199
2015-Voie Communale-Sur chaussée-Sans collision-Blessé hospitalisé,400
2015-Voie Communale-Sur chaussée-Sans collision-Blessé léger,631
2015-Voie Communale-Sur chaussée-Sans collision-Indemne,358
2015-Voie Communale-Sur chaussée-Sans collision-Tué,30
2015-Voie Communale-Sur piste cyclable-2 véhicules frontales-Blessé hospitalisé,8
2015-Voie Communale-Sur piste cyclable-2 véhicules frontales-Blessé léger,20
2015-Voie Communale-Sur piste cyclable-2 véhicules frontales-Indemne,18
2015-Voie Communale-Sur piste cyclable-2 véhicules par l'arrière-Blessé hospitalisé,6
2015-Voie Communale-Sur piste cyclable-2 véhicules par l'arrière-Blessé léger,10
2015-Voie Communale-Sur piste cyclable-2 véhicules par l'arrière-Indemne,12
2015-Voie Communale-Sur piste cyclable-2 véhicules par le côté-Blessé hospitalisé,26
2015-Voie Communale-Sur piste cyclable-2 véhicules par le côté-Blessé léger,44
2015-Voie Communale-Sur piste cyclable-2 véhicules par le côté-Indemne,64
2015-Voie Communale-Sur piste cyclable-3+ véhicules collisions multiples-Blessé léger,3
2015-Voie Communale-Sur piste cyclable-3+ véhicules collisions multiples-Indemne,6
2015-Voie Communale-Sur piste cyclable-Autre collision-Blessé hospitalisé,21
2015-Voie Communale-Sur piste cyclable-Autre collision-Blessé léger,24
2015-Voie Communale-Sur piste cyclable-Autre collision-Indemne,33
2015-Voie Communale-Sur piste cyclable-Autre collision-Tué,2
2015-Voie Communale-Sur piste cyclable-Sans collision-Blessé hospitalisé,3
2015-Voie Communale-Sur piste cyclable-Sans collision-Blessé léger,5
2015-Voie Communale-Sur piste cyclable-Sans collision-Indemne,2
2015-Voie Communale-Sur piste cyclable-Sans collision-Tué,1
2015-Voie Communale-Sur trottoir-2 véhicules frontales-Blessé hospitalisé,4
2015-Voie Communale-Sur trottoir-2 véhicules frontales-Blessé léger,14
2015-Voie Communale-Sur trottoir-2 véhicules frontales-Indemne,14
2015-Voie Communale-Sur trottoir-2 véhicules par l'arrière-Blessé léger,6
2015-Voie Communale-Sur trottoir-2 véhicules par l'arrière-Indemne,6
2015-Voie Communale-Sur trottoir-2 véhicules par le côté-Blessé hospitalisé,4
2015-Voie Communale-Sur trottoir-2 véhicules par le côté-Blessé léger,16
2015-Voie Communale-Sur trottoir-2 véhicules par le côté-Indemne,22
2015-Voie Communale-Sur trottoir-Autre collision-Blessé hospitalisé,152
2015-Voie Communale-Sur trottoir-Autre collision-Blessé léger,132
2015-Voie Communale-Sur trottoir-Autre collision-Indemne,124
2015-Voie Communale-Sur trottoir-Autre collision-Tué,19
2015-Voie Communale-Sur trottoir-Sans collision-Blessé hospitalisé,25
2015-Voie Communale-Sur trottoir-Sans collision-Blessé léger,27
2015-Voie Communale-Sur trottoir-Sans collision-Indemne,20
2015-Voie Communale-Sur trottoir-Sans collision-Tué,1
2016-Autoroute-Inconnu-2 véhicules par le côté-Blessé hospitalisé,4
2016-Autoroute-Inconnu-2 véhicules par le côté-Blessé léger,2
2016-Autoroute-Inconnu-2 véhicules par le côté-Indemne,10
2016-Autoroute-Sur accotement-Autre collision-Blessé hospitalisé,20
2016-Autoroute-Sur accotement-Autre collision-Blessé léger,3
2016-Autoroute-Sur accotement-Autre collision-Indemne,30
2016-Autoroute-Sur accotement-Autre collision-Tué,2
2016-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé hospitalisé,2
2016-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé léger,6
2016-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Indemne,6
2016-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé hospitalisé,2
2016-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé léger,2
2016-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Indemne,4
2016-Autoroute-Sur bande d’arrêt d’urgence-Autre collision-Blessé hospitalisé,1
2016-Autoroute-Sur bande d’arrêt d’urgence-Autre collision-Blessé léger,2
2016-Autoroute-Sur bande d’arrêt d’urgence-Sans collision-Blessé hospitalisé,1
2016-Autoroute-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,10
2016-Autoroute-Sur chaussée-2 véhicules frontales-Blessé léger,4
2016-Autoroute-Sur chaussée-2 véhicules frontales-Indemne,8
2016-Autoroute-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,44
2016-Autoroute-Sur chaussée-2 véhicules par l'arrière-Blessé léger,28
2016-Autoroute-Sur chaussée-2 véhicules par l'arrière-Indemne,54
2016-Autoroute-Sur chaussée-2 véhicules par l'arrière-Tué,2
2016-Autoroute-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,12
2016-Autoroute-Sur chaussée-2 véhicules par le côté-Blessé léger,6
2016-Autoroute-Sur chaussée-2 véhicules par le côté-Indemne,10
2016-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Blessé hospitalisé,34
2016-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,37
2016-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Indemne,97
2016-Autoroute-Sur chaussée-3+ véhicules en chaîne-Blessé hospitalisé,57
2016-Autoroute-Sur chaussée-3+ véhicules en chaîne-Blessé léger,22
2016-Autoroute-Sur chaussée-3+ véhicules en chaîne-Indemne,192
2016-Autoroute-Sur chaussée-3+ véhicules en chaîne-Tué,13
2016-Autoroute-Sur chaussée-Autre collision-Blessé hospitalisé,12
2016-Autoroute-Sur chaussée-Autre collision-Blessé léger,10
2016-Autoroute-Sur chaussée-Autre collision-Indemne,12
2016-Autoroute-Sur chaussée-Sans collision-Blessé hospitalisé,3
2016-Autoroute-Sur chaussée-Sans collision-Blessé léger,2
2016-Autoroute-Sur chaussée-Sans collision-Indemne,1
2016-Hors réseau public-Inconnu-Sans collision-Blessé hospitalisé,1
2016-Hors réseau public-Sur accotement-Autre collision-Blessé hospitalisé,2
2016-Hors réseau public-Sur accotement-Autre collision-Blessé léger,1
2016-Hors réseau public-Sur accotement-Autre collision-Indemne,1
2016-Hors réseau public-Sur accotement-Sans collision-Blessé hospitalisé,1
2016-Hors réseau public-Sur chaussée-3+ véhicules en chaîne-Blessé hospitalisé,3
2016-Hors réseau public-Sur chaussée-3+ véhicules en chaîne-Blessé léger,6
2016-Hors réseau public-Sur chaussée-3+ véhicules en chaîne-Indemne,9
2016-Hors réseau public-Sur chaussée-Autre collision-Blessé hospitalisé,3
2016-Hors réseau public-Sur chaussée-Autre collision-Blessé léger,1
2016-Hors réseau public-Sur chaussée-Autre collision-Indemne,3
2016-Hors réseau public-Sur chaussée-Autre collision-Tué,1
2016-Hors réseau public-Sur chaussée-Sans collision-Blessé hospitalisé,1
2016-Hors réseau public-Sur chaussée-Sans collision-Indemne,1
2016-Hors réseau public-Sur piste cyclable-2 véhicules frontales-Blessé hospitalisé,2
2016-Hors réseau public-Sur piste cyclable-2 véhicules frontales-Indemne,2
2016-Hors réseau public-Sur trottoir-Autre collision-Blessé hospitalisé,1
2016-Hors réseau public-Sur trottoir-Autre collision-Blessé léger,1
2016-Hors réseau public-Sur trottoir-Autre collision-Indemne,1
2016-Inconnu-Inconnu-2 véhicules frontales-Blessé hospitalisé,2
2016-Inconnu-Inconnu-2 véhicules frontales-Indemne,2
2016-Inconnu-Inconnu-2 véhicules frontales-Tué,2
2016-Inconnu-Inconnu-2 véhicules par l'arrière-Blessé léger,2
2016-Inconnu-Inconnu-2 véhicules par l'arrière-Indemne,2
2016-Inconnu-Inconnu-Autre collision-Blessé hospitalisé,2
2016-Inconnu-Inconnu-Autre collision-Indemne,3
2016-Inconnu-Inconnu-Autre collision-Tué,1
2016-Inconnu-Sur accotement-Autre collision-Blessé hospitalisé,2
2016-Inconnu-Sur accotement-Autre collision-Indemne,1
2016-Inconnu-Sur accotement-Autre collision-Tué,2
2016-Inconnu-Sur accotement-Sans collision-Blessé hospitalisé,1
2016-Inconnu-Sur accotement-Sans collision-Tué,2
2016-Inconnu-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,12
2016-Inconnu-Sur chaussée-2 véhicules frontales-Blessé léger,10
2016-Inconnu-Sur chaussée-2 véhicules frontales-Indemne,14
2016-Inconnu-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,8
2016-Inconnu-Sur chaussée-2 véhicules par l'arrière-Blessé léger,2
2016-Inconnu-Sur chaussée-2 véhicules par l'arrière-Indemne,8
2016-Inconnu-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,26
2016-Inconnu-Sur chaussée-2 véhicules par le côté-Blessé léger,16
2016-Inconnu-Sur chaussée-2 véhicules par le côté-Indemne,38
2016-Inconnu-Sur chaussée-3+ véhicules collisions multiples-Blessé hospitalisé,3
2016-Inconnu-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,12
2016-Inconnu-Sur chaussée-3+ véhicules collisions multiples-Indemne,6
2016-Inconnu-Sur chaussée-Autre collision-Blessé hospitalisé,26
2016-Inconnu-Sur chaussée-Autre collision-Blessé léger,7
2016-Inconnu-Sur chaussée-Autre collision-Indemne,23
2016-Inconnu-Sur chaussée-Sans collision-Blessé hospitalisé,5
2016-Inconnu-Sur chaussée-Sans collision-Indemne,1
2016-Inconnu-Sur piste cyclable-2 véhicules frontales-Blessé hospitalisé,4
2016-Inconnu-Sur piste cyclable-2 véhicules frontales-Indemne,6
2016-Inconnu-Sur piste cyclable-2 véhicules frontales-Tué,2
2016-Inconnu-Sur piste cyclable-2 véhicules par l'arrière-Blessé léger,2
2016-Inconnu-Sur piste cyclable-Autre collision-Blessé hospitalisé,1
2016-Inconnu-Sur piste cyclable-Autre collision-Blessé léger,1
2016-Inconnu-Sur piste cyclable-Sans collision-Blessé hospitalisé,2
2016-Inconnu-Sur trottoir-Autre collision-Blessé hospitalisé,10
2016-Inconnu-Sur trottoir-Autre collision-Blessé léger,3
2016-Inconnu-Sur trottoir-Autre collision-Indemne,7
2016-Inconnu-Sur trottoir-Autre collision-Tué,1
2016-Inconnu-Sur trottoir-Sans collision-Blessé hospitalisé,1
2016-Parc de stationnement ouvert à la circulation publique-Inconnu-2 véhicules par le côté-Blessé léger,2
2016-Parc de stationnement ouvert à la circulation publique-Inconnu-2 véhicules par le côté-Indemne,2
2016-Parc de stationnement ouvert à la circulation publique-Inconnu-Autre collision-Blessé hospitalisé,15
2016-Parc de stationnement ouvert à la circulation publique-Inconnu-Autre collision-Blessé léger,3
2016-Parc de stationnement ouvert à la circulation publique-Inconnu-Autre collision-Indemne,15
2016-Parc de stationnement ouvert à la circulation publique-Inconnu-Autre collision-Tué,1
2016-Parc de stationnement ouvert à la circulation publique-Inconnu-Sans collision-Blessé hospitalisé,3
2016-Parc de stationnement ouvert à la circulation publique-Inconnu-Sans collision-Blessé léger,1
2016-Parc de stationnement ouvert à la circulation publique-Inconnu-Sans collision-Indemne,2
2016-Parc de stationnement ouvert à la circulation publique-Sur accotement-Autre collision-Blessé hospitalisé,1
2016-Parc de stationnement ouvert à la circulation publique-Sur accotement-Autre collision-Indemne,1
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules frontales-Blessé léger,2
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules frontales-Indemne,2
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,2
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules par l'arrière-Blessé léger,2
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,4
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules par le côté-Blessé léger,2
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules par le côté-Indemne,6
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Autre collision-Blessé hospitalisé,14
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Autre collision-Blessé léger,6
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Autre collision-Indemne,21
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Autre collision-Tué,1
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Sans collision-Blessé hospitalisé,3
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Sans collision-Blessé léger,2
2016-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Sans collision-Indemne,3
2016-Parc de stationnement ouvert à la circulation publique-Sur trottoir-Autre collision-Blessé léger,1
2016-Parc de stationnement ouvert à la circulation publique-Sur trottoir-Autre collision-Indemne,1
2016-Route Départementale-Inconnu-2 véhicules frontales-Blessé hospitalisé,152
2016-Route Départementale-Inconnu-2 véhicules frontales-Blessé léger,68
2016-Route Départementale-Inconnu-2 véhicules frontales-Indemne,116
2016-Route Départementale-Inconnu-2 véhicules frontales-Tué,16
2016-Route Départementale-Inconnu-2 véhicules par l'arrière-Blessé hospitalisé,34
2016-Route Départementale-Inconnu-2 véhicules par l'arrière-Blessé léger,12
2016-Route Départementale-Inconnu-2 véhicules par l'arrière-Indemne,42
2016-Route Départementale-Inconnu-2 véhicules par l'arrière-Tué,4
2016-Route Départementale-Inconnu-2 véhicules par le côté-Blessé hospitalisé,200
