Num_Acc,catr,grav
201600006735,Route départementale,Blessé léger
201600006735,Route départementale,Indemne
201600006736,Route départementale,Blessé hospitalisé
201600006736,Route départementale,Indemne
201600006737,Route départementale,Blessé léger
201600006738,Route départementale,Indemne
201600006738,Route départementale,Blessé hospitalisé
201600006739,Autre,Indemne
201600006739,Autre,Blessé léger
201600006740,Autre,Blessé léger
201600006741,Route départementale,Blessé léger
201600006742,Route départementale,Blessé léger
201600006742,Route départementale,Indemne
201600006743,Route départementale,Blessé hospitalisé
201600006743,Route départementale,Indemne
201600006743,Route départementale,Indemne
201600006743,Route départementale,Blessé léger
201600006743,Route départementale,Blessé léger
201600006744,Route départementale,Blessé hospitalisé
201600006744,Route départementale,Blessé léger
201600006745,Route départementale,Indemne
201600006745,Route départementale,Blessé léger
201600006745,Route départementale,Blessé léger
201600006745,Route départementale,Indemne
201600006746,Route départementale,Indemne
201600006746,Route départementale,Blessé léger
201600006746,Route départementale,Indemne
201600006747,Route départementale,Indemne
201600006747,Route départementale,Blessé hospitalisé
201600006748,Route départementale,Blessé léger
201600006749,Route départementale,Blessé hospitalisé
201600006749,Route départementale,Indemne
201600006750,Route départementale,Blessé hospitalisé
201600006750,Route départementale,Blessé léger
201600006751,Route départementale,Blessé hospitalisé
201600006751,Route départementale,Indemne
201600006751,Route départementale,Indemne
201600006752,Route départementale,Blessé léger
201600006752,Route départementale,Blessé hospitalisé
201600006752,Route départementale,Blessé hospitalisé
201600006753,Route départementale,Blessé hospitalisé
201600006753,Route départementale,Blessé léger
201600006754,Route départementale,Blessé hospitalisé
201600006754,Route départementale,Indemne
201600006755,Route départementale,Blessé hospitalisé
201600006755,Route départementale,Blessé hospitalisé
201600006756,Voie communale,Blessé hospitalisé
201600006757,Route départementale,Blessé hospitalisé
201600006757,Route départementale,Indemne
201600006758,Route départementale,Indemne
201600006758,Route départementale,Indemne
201600006758,Route départementale,Blessé léger
201600006759,Route départementale,Indemne
201600006759,Route départementale,Blessé hospitalisé
201600006760,Route départementale,Blessé hospitalisé
201600006761,Voie communale,Blessé hospitalisé
201600006762,Route départementale,Indemne
201600006762,Route départementale,Blessé hospitalisé
201600006763,Route départementale,Blessé hospitalisé
201600006763,Route départementale,Indemne
201600006764,Route départementale,Blessé hospitalisé
201600006765,Route départementale,Blessé hospitalisé
201600006766,Route départementale,Indemne
201600006766,Route départementale,Blessé hospitalisé
201600006767,Route départementale,Blessé hospitalisé
201600006767,Route départementale,Indemne
201600006768,Voie communale,Indemne
201600006768,Voie communale,Tué
201600006769,Route départementale,Indemne
201600006769,Route départementale,Blessé hospitalisé
201600006770,Route départementale,Blessé hospitalisé
201600006771,Route départementale,Blessé hospitalisé
201600006772,Route départementale,Blessé hospitalisé
201600006773,Voie communale,Blessé hospitalisé
201600006773,Voie communale,Blessé léger
201600006774,Route départementale,Blessé léger
201600006775,Route départementale,Blessé hospitalisé
201600006776,Route départementale,Blessé léger
201600006777,Route départementale,Indemne
201600006777,Route départementale,Blessé léger
201600006778,Route départementale,Blessé léger
201600006778,Route départementale,Indemne
201600006779,Route départementale,Indemne
201600006779,Route départementale,Blessé léger
201600006779,Route départementale,Indemne
201600006779,Route départementale,Indemne
201600006780,Voie communale,Indemne
201600006780,Voie communale,Blessé hospitalisé
201600006781,Route départementale,Indemne
201600006781,Route départementale,Blessé hospitalisé
201600006782,Parc de stationnement ouvert à la circulation publique,Indemne
201600006782,Parc de stationnement ouvert à la circulation publique,Blessé hospitalisé
201600006782,Parc de stationnement ouvert à la circulation publique,Blessé hospitalisé
201600006783,Route départementale,Tué
201600006784,Route départementale,Blessé hospitalisé
201600006785,Route départementale,Indemne
201600006785,Route départementale,Blessé léger
201600006785,Route départementale,Blessé hospitalisé
201600006786,Route départementale,Indemne
201600006786,Route départementale,Blessé hospitalisé
201600006786,Route départementale,Blessé hospitalisé
201600006787,Route départementale,Blessé léger
201600006787,Route départementale,Blessé léger
201600006787,Route départementale,Blessé léger
201600006788,Route départementale,Blessé hospitalisé
201600006788,Route départementale,Indemne
201600006789,Route départementale,Blessé hospitalisé
201600006789,Route départementale,Indemne
201600006790,Route départementale,Blessé léger
201600006790,Route départementale,Indemne
201600006791,Route départementale,Blessé hospitalisé
201600006791,Route départementale,Blessé hospitalisé
201600006792,Autoroute,Indemne
201600006792,Autoroute,Indemne
201600006792,Autoroute,Indemne
201600006792,Autoroute,Blessé léger
201600006793,Route départementale,Blessé léger
201600006794,Route départementale,Blessé hospitalisé
201600006794,Route départementale,Indemne
201600006795,Route départementale,Indemne
201600006795,Route départementale,Blessé léger
201600006796,Route départementale,Blessé léger
201600006797,Route départementale,Blessé léger
201600006797,Route départementale,Indemne
201600006797,Route départementale,Indemne
201600006798,Route départementale,Blessé hospitalisé
201600006798,Route départementale,Blessé hospitalisé
201600006799,Route départementale,Blessé léger
201600006799,Route départementale,Blessé léger
201600006800,Autre,Blessé hospitalisé
201600006801,Route départementale,Blessé léger
201600006802,Route départementale,Blessé léger
201600006802,Route départementale,Blessé léger
201600006802,Route départementale,Blessé léger
201600006803,Route départementale,Blessé hospitalisé
201600006804,Route départementale,Indemne
201600006804,Route départementale,Blessé léger
201600006805,Voie communale,Blessé léger
201600006805,Voie communale,Blessé léger
201600006805,Voie communale,Blessé léger
201600006806,Route départementale,Blessé hospitalisé
201600006807,Route départementale,Blessé léger
201600006807,Route départementale,Blessé hospitalisé
201600006808,Route départementale,Blessé léger
201600006808,Route départementale,Indemne
201600006809,Route départementale,Indemne
201600006809,Route départementale,Blessé léger
201600006810,Route départementale,Blessé léger
201600006811,Voie communale,Tué
201600006811,Voie communale,Indemne
201600006811,Voie communale,Indemne
201600006812,Route départementale,Blessé léger
201600006813,Route départementale,Blessé léger
201600006814,Route départementale,Blessé hospitalisé
201600006814,Route départementale,Blessé léger
201600006814,Route départementale,Blessé léger
201600006815,Route départementale,Blessé léger
201600006816,Route départementale,Tué
201600006817,Route départementale,Blessé léger
201600006817,Route départementale,Blessé léger
201600006818,Route départementale,Blessé léger
201600006819,Route départementale,Blessé léger
201600006820,Route départementale,Blessé léger
201600006821,Route départementale,Blessé hospitalisé
201600006821,Route départementale,Blessé hospitalisé
201600006822,Route départementale,Indemne
201600006822,Route départementale,Blessé hospitalisé
201600006823,Route départementale,Indemne
201600006823,Route départementale,Blessé léger
201600006824,Route départementale,Blessé hospitalisé
201600006825,Route départementale,Indemne
201600006825,Route départementale,Indemne
201600006825,Route départementale,Blessé hospitalisé
201600006826,Route départementale,Blessé hospitalisé
201600006826,Route départementale,Blessé léger
201600006827,Route départementale,Blessé hospitalisé
201600006828,Route départementale,Indemne
201600006828,Route départementale,Blessé léger
201600006829,Route départementale,Blessé léger
201600006830,Route départementale,Blessé léger
201600006831,Route départementale,Blessé léger
201600006832,Route départementale,Indemne
201600006832,Route départementale,Indemne
201600006832,Route départementale,Indemne
201600006832,Route départementale,Blessé léger
201600006832,Route départementale,Indemne
201600006832,Route départementale,Indemne
201600006833,Voie communale,Indemne
201600006833,Voie communale,Blessé léger
201600006834,Route départementale,Blessé léger
201600006834,Route départementale,Blessé léger
201600006834,Route départementale,Blessé léger
201600006835,Route départementale,Blessé léger
201600006836,Route départementale,Blessé léger
201600006837,Route départementale,Indemne
201600006837,Route départementale,Blessé hospitalisé
201600006838,Route départementale,Indemne
201600006838,Route départementale,Blessé hospitalisé
201600006839,Route départementale,Indemne
201600006839,Route départementale,Blessé léger
201600006840,Route départementale,Blessé léger
201600006840,Route départementale,Indemne
201600006841,Voie communale,Indemne
201600006841,Voie communale,Blessé hospitalisé
201600006842,Voie communale,Blessé léger
201600006842,Voie communale,Indemne
201600006843,Voie communale,Indemne
201600006843,Voie communale,Blessé léger
201600006844,Voie communale,Blessé léger
201600006845,Route départementale,Indemne
201600006845,Route départementale,Indemne
201600006845,Route départementale,Blessé léger
201600006846,Route départementale,Blessé léger
201600006846,Route départementale,Indemne
201600006847,Voie communale,Indemne
201600006847,Voie communale,Blessé léger
201600006848,Route départementale,Blessé léger
201600006848,Route départementale,Indemne
201600006849,Route départementale,Indemne
201600006849,Route départementale,Blessé hospitalisé
201600006850,Voie communale,Indemne
201600006850,Voie communale,Blessé hospitalisé
201600006851,Route départementale,Blessé hospitalisé
201600006851,Route départementale,Indemne
201600006852,Route départementale,Blessé léger
201600006853,Route nationale,Blessé léger
201600006853,Route nationale,Indemne
201600006853,Route nationale,Blessé hospitalisé
201600006854,Route départementale,Blessé hospitalisé
201600006855,Route départementale,Indemne
201600006855,Route départementale,Blessé léger
201600006856,Route départementale,Indemne
201600006856,Route départementale,Blessé hospitalisé
201600006857,Voie communale,Blessé hospitalisé
201600006858,Route départementale,Indemne
201600006858,Route départementale,Blessé léger
201600006859,Route départementale,Blessé hospitalisé
201600006859,Route départementale,Indemne
201600006860,Route départementale,Blessé léger
201600006861,Route départementale,Blessé hospitalisé
201600006861,Route départementale,Indemne
201600006862,Route départementale,Blessé hospitalisé
201600006863,Route départementale,Blessé léger
201600006863,Route départementale,Indemne
201600006864,Route départementale,Blessé hospitalisé
201600006865,Route départementale,Indemne
201600006865,Route départementale,Blessé hospitalisé
201600006866,Autre,Blessé hospitalisé
201600006867,Route départementale,Blessé léger
201600006867,Route départementale,Indemne
201600006867,Route départementale,Blessé léger
201600006868,Route départementale,Indemne
201600006868,Route départementale,Blessé hospitalisé
201600006869,Route départementale,Tué
201600006870,Route départementale,Blessé hospitalisé
201600006871,Route départementale,Blessé hospitalisé
201600006871,Route départementale,Indemne
201600006872,Route départementale,Indemne
201600006872,Route départementale,Blessé léger
201600006873,Route départementale,Indemne
201600006873,Route départementale,Blessé léger
201600006874,Route nationale,Indemne
201600006874,Route nationale,Tué
201600006875,Route départementale,Blessé hospitalisé
201600006876,Route départementale,Blessé hospitalisé
201600006877,Route départementale,Blessé hospitalisé
201600006877,Route départementale,Blessé léger
201600006878,Route nationale,Indemne
201600006878,Route nationale,Blessé léger
201600006879,Route départementale,Blessé hospitalisé
201600006879,Route départementale,Blessé léger
201600006880,Voie communale,Indemne
201600006880,Voie communale,Blessé léger
201600006881,Route départementale,Blessé hospitalisé
201600006882,Route départementale,Indemne
201600006882,Route départementale,Blessé léger
201600006883,Route départementale,Blessé léger
201600006883,Route départementale,Indemne
201600006884,Route départementale,Blessé hospitalisé
201600006885,Route départementale,Indemne
201600006885,Route départementale,Blessé léger
201600006885,Route départementale,Indemne
201600006886,Route départementale,Indemne
201600006886,Route départementale,Blessé léger
201600006887,Route départementale,Blessé léger
201600006888,Route nationale,Blessé léger
201600006889,Route départementale,Blessé léger
201600006890,Route nationale,Blessé léger
201600006890,Route nationale,Indemne
201600006891,Route nationale,Indemne
201600006891,Route nationale,Blessé léger
201600006892,Route nationale,Indemne
201600006892,Route nationale,Blessé hospitalisé
201600006893,Route départementale,Blessé hospitalisé
201600006893,Route départementale,Blessé léger
201600006894,Voie communale,Indemne
201600006894,Voie communale,Blessé léger
201600006895,Route départementale,Blessé hospitalisé
201600006895,Route départementale,Blessé léger
201600006896,Route départementale,Indemne
201600006896,Route départementale,Indemne
201600006896,Route départementale,Blessé hospitalisé
201600006897,Route départementale,Blessé hospitalisé
201600006897,Route départementale,Indemne
201600006898,Route nationale,Indemne
201600006898,Route nationale,Blessé léger
201600006899,Route départementale,Indemne
201600006899,Route départementale,Blessé léger
201600006900,Route départementale,Blessé léger
201600006900,Route départementale,Blessé léger
201600006901,Route nationale,Indemne
201600006901,Route nationale,Indemne
201600006901,Route nationale,Blessé léger
201600006902,Route départementale,Indemne
201600006902,Route départementale,Blessé léger
201600006903,Voie communale,Indemne
201600006903,Voie communale,Blessé léger
201600006903,Voie communale,Indemne
201600006904,Route départementale,Indemne
201600006904,Route départementale,Indemne
201600006904,Route départementale,Blessé hospitalisé
201600006905,Route nationale,Indemne
201600006905,Route nationale,Indemne
201600006905,Route nationale,Blessé léger
201600006905,Route nationale,Indemne
201600006905,Route nationale,Indemne
201600006906,Route nationale,Indemne
201600006906,Route nationale,Blessé léger
201600006906,Route nationale,Blessé léger
201600006907,Route départementale,Blessé léger
201600006907,Route départementale,Blessé léger
201600006908,Route départementale,Blessé léger
201600006909,Route nationale,Blessé léger
201600006910,Route nationale,Blessé léger
201600006910,Route nationale,Indemne
201600006911,Route départementale,Indemne
201600006911,Route départementale,Blessé léger
201600006912,Route départementale,Blessé hospitalisé
201600006912,Route départementale,Indemne
201600006913,Route départementale,Blessé léger
201600006914,Route nationale,Blessé léger
201600006914,Route nationale,Blessé léger
201600006915,Voie communale,Indemne
201600006915,Voie communale,Blessé hospitalisé
201600006916,Route départementale,Blessé hospitalisé
201600006917,Route départementale,Blessé hospitalisé
201600006917,Route départementale,Blessé léger
201600006917,Route départementale,Indemne
201600006918,Route nationale,Blessé hospitalisé
201600006918,Route nationale,Blessé léger
201600006918,Route nationale,Indemne
201600006918,Route nationale,Blessé léger
201600006918,Route nationale,Indemne
201600006918,Route nationale,Indemne
201600006919,Route départementale,Indemne
201600006919,Route départementale,Indemne
201600006919,Route départementale,Indemne
201600006919,Route départementale,Blessé léger
201600006920,Route nationale,Blessé hospitalisé
201600006920,Route nationale,Indemne
201600006921,Voie communale,Blessé léger
201600006921,Voie communale,Blessé léger
201600006922,Route départementale,Blessé léger
201600006923,Route nationale,Blessé léger
201600006924,Route nationale,Indemne
201600006924,Route nationale,Blessé léger
201600006924,Route nationale,Blessé léger
201600006925,Route départementale,Blessé léger
201600006926,Route départementale,Blessé léger
201600006927,Route départementale,Blessé hospitalisé
201600006927,Route départementale,Blessé hospitalisé
201600006928,Route départementale,Indemne
201600006928,Route départementale,Blessé hospitalisé
201600006928,Route départementale,Blessé hospitalisé
201600006929,Route départementale,Blessé hospitalisé
201600006929,Route départementale,Indemne
201600006930,Route départementale,Blessé hospitalisé
201600006930,Route départementale,Blessé hospitalisé
201600006930,Route départementale,Indemne
201600006931,Voie communale,Blessé hospitalisé
201600006932,Route départementale,Blessé léger
201600006933,Route départementale,Blessé hospitalisé
201600006934,Route départementale,Blessé hospitalisé
201600006935,Route départementale,Blessé hospitalisé
201600006935,Route départementale,Indemne
201600006936,Route départementale,Blessé hospitalisé
201600006937,Route départementale,Tué
201600006937,Route départementale,Tué
201600006937,Route départementale,Blessé hospitalisé
201600006937,Route départementale,Blessé hospitalisé
201600006938,Route départementale,Blessé hospitalisé
201600006939,Route départementale,Indemne
201600006939,Route départementale,Indemne
201600006939,Route départementale,Indemne
201600006939,Route départementale,Blessé léger
201600006940,Route départementale,Indemne
201600006940,Route départementale,Indemne
201600006940,Route départementale,Blessé léger
201600006940,Route départementale,Indemne
201600006940,Route départementale,Indemne
201600006940,Route départementale,Indemne
201600006940,Route départementale,Blessé léger
201600006941,Route départementale,Indemne
201600006941,Route départementale,Blessé léger
201600006941,Route départementale,Blessé léger
201600006942,Route départementale,Indemne
201600006942,Route départementale,Blessé hospitalisé
201600006943,Route départementale,Blessé hospitalisé
201600006944,Voie communale,Blessé léger
201600006944,Voie communale,Blessé léger
201600006945,Route départementale,Indemne
201600006945,Route départementale,Blessé hospitalisé
201600006946,Route départementale,Indemne
201600006946,Route départementale,Blessé hospitalisé
201600006946,Route départementale,Blessé léger
201600006947,Route départementale,Indemne
201600006947,Route départementale,Blessé hospitalisé
201600006947,Route départementale,Blessé léger
201600006948,Route départementale,Blessé hospitalisé
201600006949,Route départementale,Blessé hospitalisé
201600006949,Route départementale,Blessé léger
201600006949,Route départementale,Indemne
201600006949,Route départementale,Blessé hospitalisé
201600006950,Route départementale,Tué
201600006950,Route départementale,Blessé léger
201600006951,Route départementale,Blessé hospitalisé
201600006951,Route départementale,Blessé hospitalisé
201600006951,Route départementale,Blessé léger
201600006951,Route départementale,Blessé léger
201600006951,Route départementale,Blessé léger
201600006951,Route départementale,Indemne
201600006951,Route départementale,Indemne
201600006951,Route départementale,Blessé hospitalisé
201600006951,Route départementale,Indemne
201600006951,Route départementale,Indemne
201600006952,Voie communale,Blessé léger
201600006952,Voie communale,Indemne
201600006953,Route départementale,Blessé hospitalisé
201600006954,Route départementale,Blessé hospitalisé
201600006954,Route départementale,Indemne
201600006954,Route départementale,Indemne
201600006955,Voie communale,Blessé hospitalisé
201600006956,Voie communale,Indemne
201600006956,Voie communale,Blessé hospitalisé
201600006957,Route départementale,Blessé hospitalisé
201600006957,Route départementale,Indemne
201600006958,Route départementale,Indemne
201600006958,Route départementale,Blessé hospitalisé
201600006958,Route départementale,Blessé léger
201600006959,Route départementale,Blessé hospitalisé
201600006960,Route départementale,Blessé hospitalisé
201600006961,Route nationale,Indemne
201600006961,Route nationale,Tué
201600006962,Route départementale,Blessé hospitalisé
201600006963,Route départementale,Blessé hospitalisé
201600006964,Route départementale,Tué
201600006965,Route départementale,Blessé hospitalisé
201600006965,Route départementale,Blessé hospitalisé
201600006965,Route départementale,Indemne
201600006965,Route départementale,Indemne
201600006966,Voie communale,Blessé hospitalisé
201600006966,Voie communale,Blessé léger
201600006967,Route départementale,Blessé hospitalisé
201600006967,Route départementale,Blessé hospitalisé
201600006968,Voie communale,Blessé hospitalisé
201600006968,Voie communale,Indemne
201600006969,Route départementale,Blessé hospitalisé
201600006970,Route départementale,Blessé hospitalisé
201600006970,Route départementale,Blessé léger
201600006970,Route départementale,Indemne
201600006971,Route départementale,Blessé hospitalisé
201600006972,Route nationale,Indemne
201600006972,Route nationale,Blessé hospitalisé
201600006973,Route départementale,Blessé léger
201600006974,Route départementale,Blessé hospitalisé
201600006974,Route départementale,Blessé hospitalisé
201600006974,Route départementale,Blessé hospitalisé
201600006975,Route départementale,Blessé hospitalisé
201600006975,Route départementale,Blessé hospitalisé
201600006975,Route départementale,Blessé hospitalisé
201600006975,Route départementale,Blessé hospitalisé
201600006976,Route nationale,Blessé hospitalisé
201600006976,Route nationale,Indemne
201600006977,Route départementale,Indemne
201600006977,Route départementale,Indemne
201600006977,Route départementale,Tué
201600006978,Route départementale,Indemne
201600006978,Route départementale,Blessé hospitalisé
201600006979,Route départementale,Blessé léger
201600006979,Route départementale,Blessé hospitalisé
201600006979,Route départementale,Blessé léger
201600006980,Route départementale,Indemne
201600006980,Route départementale,Blessé hospitalisé
201600006981,Route nationale,Indemne
201600006981,Route nationale,Blessé hospitalisé
201600006982,Route nationale,Blessé hospitalisé
201600006982,Route nationale,Blessé hospitalisé
201600006982,Route nationale,Blessé hospitalisé
201600006982,Route nationale,Blessé hospitalisé
201600006983,Route départementale,Indemne
201600006983,Route départementale,Blessé hospitalisé
201600006984,Voie communale,Blessé hospitalisé
201600006985,Route nationale,Blessé hospitalisé
201600006985,Route nationale,Indemne
201600006985,Route nationale,Blessé hospitalisé
201600006986,Voie communale,Indemne
201600006986,Voie communale,Blessé hospitalisé
201600006987,Route nationale,Indemne
201600006987,Route nationale,Indemne
201600006987,Route nationale,Indemne
201600006987,Route nationale,Blessé léger
201600006987,Route nationale,Blessé hospitalisé
201600006987,Route nationale,Blessé léger
201600006987,Route nationale,Blessé léger
201600006988,Route départementale,Blessé hospitalisé
201600006989,Route départementale,Indemne
201600006989,Route départementale,Indemne
201600006989,Route départementale,Blessé léger
201600006990,Route départementale,Blessé léger
201600006991,Route nationale,Indemne
201600006991,Route nationale,Indemne
201600006991,Route nationale,Indemne
201600006991,Route nationale,Tué
201600006992,Route départementale,Blessé hospitalisé
201600006992,Route départementale,Tué
201600006993,Route départementale,Indemne
201600006993,Route départementale,Blessé hospitalisé
201600006994,Voie communale,Blessé hospitalisé
201600006994,Voie communale,Indemne
201600006995,Route nationale,Indemne
201600006995,Route nationale,Indemne
201600006995,Route nationale,Blessé hospitalisé
201600006996,Route départementale,Blessé hospitalisé
201600006996,Route départementale,Blessé hospitalisé
201600006996,Route départementale,Blessé hospitalisé
201600006997,Voie communale,Indemne
201600006997,Voie communale,Blessé léger
201600006997,Voie communale,Blessé léger
201600006998,Route nationale,Blessé hospitalisé
201600006999,Voie communale,Blessé hospitalisé
201600006999,Voie communale,Blessé léger
201600007000,Route départementale,Blessé hospitalisé
201600007000,Route départementale,Blessé hospitalisé
201600007001,Route départementale,Indemne
201600007001,Route départementale,Blessé hospitalisé
201600007002,Voie communale,Blessé léger
201600007002,Voie communale,Blessé léger
201600007002,Voie communale,Blessé léger
201600007003,Route départementale,Blessé hospitalisé
201600007003,Route départementale,Indemne
201600007004,Route départementale,Indemne
201600007004,Route départementale,Indemne
201600007004,Route départementale,Blessé léger
201600007005,Route départementale,Tué
201600007005,Route départementale,Indemne
201600007005,Route départementale,Indemne
201600007006,Route départementale,Indemne
201600007006,Route départementale,Tué
201600007007,Route nationale,Indemne
201600007007,Route nationale,Blessé hospitalisé
201600007008,Route nationale,Blessé léger
201600007008,Route nationale,Indemne
201600007009,Route départementale,Tué
201600007009,Route départementale,Blessé hospitalisé
201600007010,Route départementale,Indemne
201600007010,Route départementale,Tué
201600007011,Voie communale,Blessé hospitalisé
201600007011,Voie communale,Indemne
201600007012,Route départementale,Blessé hospitalisé
201600007012,Route départementale,Blessé léger
201600007012,Route départementale,Blessé hospitalisé
201600007013,Voie communale,Blessé hospitalisé
201600007014,Route départementale,Blessé hospitalisé
201600007014,Route départementale,Indemne
201600007015,Route départementale,Tué
201600007015,Route départementale,Blessé hospitalisé
201600007016,Route nationale,Blessé hospitalisé
201600007016,Route nationale,Blessé hospitalisé
201600007017,Route départementale,Indemne
201600007017,Route départementale,Indemne
201600007017,Route départementale,Blessé hospitalisé
201600007018,Route départementale,Blessé hospitalisé
201600007019,Route départementale,Blessé hospitalisé
201600007019,Route départementale,Blessé hospitalisé
201600007019,Route départementale,Blessé hospitalisé
201600007020,Route départementale,Indemne
201600007020,Route départementale,Indemne
201600007020,Route départementale,Indemne
201600007020,Route départementale,Blessé hospitalisé
201600007020,Route départementale,Blessé hospitalisé
201600007021,Route départementale,Blessé hospitalisé
201600007022,Route départementale,Indemne
201600007022,Route départementale,Blessé hospitalisé
201600007022,Route départementale,Blessé léger
201600007023,Route départementale,Blessé hospitalisé
201600007023,Route départementale,Indemne
201600007024,Route départementale,Indemne
201600007024,Route départementale,Indemne
201600007024,Route départementale,Blessé hospitalisé
201600007025,Route départementale,Indemne
201600007025,Route départementale,Tué
201600007025,Route départementale,Blessé hospitalisé
201600007026,Route départementale,Blessé hospitalisé
201600007027,Route départementale,Indemne
201600007027,Route départementale,Blessé léger
201600007028,Route départementale,Tué
201600007029,Route départementale,Blessé hospitalisé
201600007029,Route départementale,Indemne
201600007030,Route départementale,Blessé hospitalisé
201600007031,Route départementale,Blessé hospitalisé
201600007032,Route départementale,Tué
201600007033,Route départementale,Blessé hospitalisé
201600007034,Route départementale,Tué
201600007035,Route nationale,Indemne
201600007035,Route nationale,Blessé hospitalisé
201600007035,Route nationale,Tué
201600007036,Route départementale,Blessé hospitalisé
201600007036,Route départementale,Blessé hospitalisé
201600007036,Route départementale,Blessé hospitalisé
201600007037,Route départementale,Blessé hospitalisé
201600007038,Voie communale,Indemne
201600007038,Voie communale,Blessé léger
201600007039,Route départementale,Indemne
201600007039,Route départementale,Blessé hospitalisé
201600007040,Route départementale,Blessé hospitalisé
201600007041,Route départementale,Blessé léger
201600007041,Route départementale,Tué
201600007042,Route départementale,Blessé hospitalisé
201600007043,Route départementale,Blessé hospitalisé
201600007044,Route départementale,Indemne
201600007044,Route départementale,Blessé hospitalisé
201600007045,Route départementale,Blessé hospitalisé
201600007045,Route départementale,Indemne
201600007046,Route départementale,Tué
201600007046,Route départementale,Blessé hospitalisé
201600007046,Route départementale,Blessé hospitalisé
201600007047,Route départementale,Blessé hospitalisé
201600007048,Route départementale,Blessé hospitalisé
201600007048,Route départementale,Indemne
201600007049,Route départementale,Blessé léger
201600007049,Route départementale,Indemne
201600007050,Route départementale,Blessé hospitalisé
201600007051,Route départementale,Blessé hospitalisé
201600007051,Route départementale,Blessé léger
201600007051,Route départementale,Indemne
201600007051,Route départementale,Indemne
201600007051,Route départementale,Blessé léger
201600007052,Route départementale,Blessé hospitalisé
201600007053,Route départementale,Blessé hospitalisé
201600007053,Route départementale,Indemne
201600007054,Route départementale,Tué
201600007055,Route départementale,Blessé hospitalisé
201600007056,Route départementale,Blessé hospitalisé
201600007056,Route départementale,Blessé léger
201600007056,Route départementale,Indemne
201600007057,Route départementale,Tué
201600007057,Route départementale,Blessé hospitalisé
201600007057,Route départementale,Blessé hospitalisé
201600007058,Route départementale,Indemne
201600007058,Route départementale,Indemne
201600007058,Route départementale,Blessé léger
201600007058,Route départementale,Blessé léger
201600007059,Route départementale,Blessé léger
201600007059,Route départementale,Blessé hospitalisé
201600007060,Route départementale,Blessé hospitalisé
201600007060,Route départementale,Indemne
201600007061,Route départementale,Indemne
201600007061,Route départementale,Indemne
201600007061,Route départementale,Indemne
201600007061,Route départementale,Indemne
201600007061,Route départementale,Blessé hospitalisé
201600007062,Voie communale,Indemne
201600007062,Voie communale,Blessé léger
201600007062,Voie communale,Blessé léger
201600007063,Route départementale,Indemne
201600007063,Route départementale,Blessé hospitalisé
201600007064,Route départementale,Indemne
201600007064,Route départementale,Blessé hospitalisé
201600007065,Voie communale,Indemne
201600007065,Voie communale,Blessé hospitalisé
201600007066,Route départementale,Blessé hospitalisé
201600007066,Route départementale,Blessé hospitalisé
201600007066,Route départementale,Indemne
201600007067,Route départementale,Blessé léger
201600007067,Route départementale,Blessé hospitalisé
201600007068,Route départementale,Blessé hospitalisé
201600007068,Route départementale,Blessé léger
201600007069,Route départementale,Indemne
201600007069,Route départementale,Blessé hospitalisé
201600007069,Route départementale,Indemne
201600007070,Route départementale,Blessé hospitalisé
201600007070,Route départementale,Indemne
201600007071,Route départementale,Tué
201600007071,Route départementale,Blessé hospitalisé
201600007072,Route nationale,Blessé léger
201600007072,Route nationale,Blessé hospitalisé
201600007072,Route nationale,Blessé hospitalisé
201600007073,Route départementale,Blessé hospitalisé
201600007074,Route départementale,Indemne
201600007074,Route départementale,Blessé hospitalisé
201600007075,Voie communale,Blessé hospitalisé
201600007076,Route départementale,Indemne
201600007076,Route départementale,Blessé hospitalisé
201600007076,Route départementale,Indemne
201600007077,Route départementale,Blessé hospitalisé
201600007077,Route départementale,Blessé léger
201600007077,Route départementale,Blessé léger
201600007078,Route départementale,Blessé hospitalisé
201600007078,Route départementale,Indemne
201600007078,Route départementale,Blessé hospitalisé
201600007078,Route départementale,Indemne
201600007078,Route départementale,Indemne
201600007079,Route départementale,Blessé léger
201600007079,Route départementale,Blessé hospitalisé
201600007079,Route départementale,Indemne
201600007080,Route départementale,Blessé hospitalisé
201600007080,Route départementale,Blessé léger
201600007081,Route départementale,Blessé hospitalisé
201600007082,Route départementale,Blessé hospitalisé
201600007082,Route départementale,Blessé léger
201600007083,Route départementale,Blessé hospitalisé
201600007083,Route départementale,Blessé hospitalisé
201600007084,Route départementale,Indemne
201600007084,Route départementale,Blessé hospitalisé
201600007084,Route départementale,Blessé léger
201600007085,Route départementale,Blessé hospitalisé
201600007086,Route départementale,Tué
201600007087,Route départementale,Blessé hospitalisé
201600007087,Route départementale,Indemne
201600007088,Route départementale,Blessé hospitalisé
201600007089,Route départementale,Tué
201600007089,Route départementale,Blessé hospitalisé
201600007090,Voie communale,Blessé hospitalisé
201600007090,Voie communale,Indemne
201600007091,Route départementale,Indemne
201600007091,Route départementale,Blessé léger
201600007092,Route départementale,Indemne
201600007092,Route départementale,Tué
201600007093,Voie communale,Tué
201600007093,Voie communale,Indemne
201600007094,Route départementale,Indemne
201600007094,Route départementale,Blessé hospitalisé
201600007095,Route départementale,Indemne
201600007095,Route départementale,Blessé léger
201600007096,Route départementale,Tué
201600007097,Route départementale,Blessé hospitalisé
201600007097,Route départementale,Blessé léger
201600007098,Route départementale,Tué
201600007099,Route départementale,Blessé hospitalisé
201600007099,Route départementale,Blessé léger
