Num_Acc,lum,col,weekday
201600001687,plein jour,Deux véhicules - par le côté,lundi
201600001687,plein jour,Deux véhicules - par le côté,lundi
201600001688,plein jour,Deux véhicules - frontale,mardi
201600001688,plein jour,Deux véhicules - frontale,mardi
201600001689,plein jour,Autre collision,mercredi
201600001689,plein jour,Autre collision,mercredi
201600001690,plein jour,Deux véhicules - frontale,samedi
201600001690,plein jour,Deux véhicules - frontale,samedi
201600001690,plein jour,Deux véhicules - frontale,samedi
201600001690,plein jour,Deux véhicules - frontale,samedi
201600001690,plein jour,Deux véhicules - frontale,samedi
201600001691,plein jour,Deux véhicules - par le côté,vendredi
201600001691,plein jour,Deux véhicules - par le côté,vendredi
201600001692,plein jour,Autre collision,mardi
201600001692,plein jour,Autre collision,mardi
